tension,resonance,longevity,quality
9.43,17.61298,10/06/2025,6
4.26,10.13598,30/09/2021,0
4.26,10.13598,28/10/2021,1
9.43,2.85598,11/06/2019,6
4.26,10.10047,14/09/2021,0
3.16,5.50047,12/09/2022,1
9.43,17.64047,08/06/2019,6
4.26,10.19802,14/09/2021,0
4.26,12.59802,12/09/2021,0
9.43,2.61802,08/06/2026,6
4.2605,9.98,16/09/2021,0
4.2605,5.48,14/10/2021,0
9.4305,17.34,10/06/2017,6
4.27,10.03608,30/09/2021,0
4.27,10.03608,28/10/2024,1
9.44,2.19608,11/06/2021,6
4.27,10.03608,14/09/2021,0
5.97,10.03608,12/10/2019,0
9.44,17.68608,08/06/2018,6
4.27,10.03536,14/09/2021,0
3.37,10.03536,12/08/2021,0
9.44,17.63536,08/06/2016,6
4.27,10.03536,16/09/2021,0
4.27,12.03536,14/08/2023,0
9.44,3.03536,10/06/2019,6
4.27,10.03536,30/09/2021,0
5.67,10.03536,28/09/2020,0
9.44,2.38536,11/06/2017,6
4.27,10.23054,14/09/2021,0
4.57,10.23054,12/10/2023,0
9.44,17.79054,08/06/2019,6
4.27,10.02111,14/09/2021,0
4.67,10.02111,12/10/2021,0
9.44,2.71111,08/06/2017,6
4.27,10.02237,16/09/2021,0
4.27,10.02237,14/10/2021,0
9.44,17.60237,10/06/2022,6
4.27,10.02237,30/09/2021,0
4.27,11.32237,28/09/2025,0
9.44,17.56237,11/06/2019,6
4.27,10.01763,14/09/2021,0
4.27,10.01763,12/09/2021,0
9.44,2.14763,08/06/2020,6
4.27,10.03608,14/09/2021,0
4.27,10.63608,12/09/2021,0
9.44,2.68608,08/06/2025,6
4.27,10.03608,16/09/2021,0
5.37,10.03608,14/09/2019,1
9.44,17.25608,10/06/2021,6
4.27,10.03536,30/09/2021,0
4.47,10.03536,28/09/2021,0
9.44,2.35536,11/06/2018,6
4.27,10.02111,14/09/2021,0
4.27,8.32111,12/09/2021,0
9.44,17.94111,08/06/2026,6
4.27,10.02111,14/09/2021,0
4.27,10.02111,12/09/2021,1
9.44,18.00111,08/06/2018,6
4.27,10.02226,16/09/2021,0
4.27,14.32226,14/08/2021,0
9.44,2.80226,10/06/2018,6
4.27,10.02237,30/09/2021,0
4.27,7.22237,28/09/2023,0
9.44,2.21237,11/06/2021,6
4.27,10.00501,14/09/2021,0
6.47,10.00501,12/10/2021,0
9.44,2.20501,08/06/2025,6
4.2727,10.06048,14/09/2021,0
3.3727,8.26048,12/10/2021,1
9.4427,2.61048,08/06/2023,6
4.2729,10,16/09/2021,0
1.0729,10,14/10/2025,0
9.4429,2.49,10/06/2017,6
4.2738,10.02,30/09/2021,0
7.3738,6.72,28/08/2023,0
9.4438,17.56,11/06/2018,6
4.2799,10.09683,14/09/2021,0
2.9799,7.79683,12/09/2018,0
9.4499,17.88683,08/06/2021,6
4.28,10.03233,14/09/2021,0
0.78,10.63233,12/09/2017,0
9.45,2.77233,08/06/2017,6
4.28,10.03233,16/09/2021,0
5.48,6.53233,14/08/2021,1
9.45,2.77233,10/06/2016,6
4.28,10.03233,30/09/2021,0
1.38,10.03233,28/09/2022,0
9.45,2.19233,11/06/2022,6
4.28,10.03233,14/09/2021,0
5.18,10.03233,12/09/2024,1
9.45,2.42233,08/06/2020,6
4.28,10.20881,14/09/2021,0
4.28,12.30881,12/10/2021,1
9.45,2.55881,08/06/2024,6
4.28,10.03233,16/09/2021,0
0.88,6.93233,14/09/2021,0
9.45,17.50233,10/06/2016,6
4.28,10.03233,30/09/2021,0
5.68,15.43233,28/09/2024,0
9.45,17.40233,11/06/2023,6
4.28,10.07323,14/09/2021,0
7.38,11.77323,12/08/2021,1
9.45,17.58323,08/06/2024,6
4.29,10.07073,14/09/2021,0
4.69,10.07073,12/10/2025,0
9.46,2.43073,08/06/2016,6
4.2978,10.012,16/09/2021,0
4.2978,12.012,14/09/2021,1
9.4678,2.962,10/06/2023,6
4.2998,10.10399,30/09/2021,0
6.8998,10.10399,28/09/2017,1
9.4698,2.27399,11/06/2016,6
4.2999,10.14325,14/09/2021,0
4.2999,6.34325,12/08/2020,0
9.4699,2.39325,08/06/2020,6
4.2999,10.05448,14/09/2021,0
4.2999,10.05448,12/09/2019,0
9.4699,17.68448,08/06/2024,6
4.3,10.24416,16/09/2021,0
6,10.24416,14/08/2024,0
9.47,18.19416,10/06/2022,6
4.3,10.24416,30/09/2021,0
4.3,10.24416,28/10/2021,0
9.47,17.91416,11/06/2022,6
4.3,10.29894,14/09/2021,0
4.3,10.29894,12/10/2021,1
9.47,17.62894,08/06/2016,6
4.3,10.25862,14/09/2021,0
2.1,8.55862,12/10/2021,0
9.47,17.61862,08/06/2023,6
4.3,10.05905,16/09/2021,0
6.9,7.85905,14/08/2018,0
9.47,2.29905,10/06/2020,6
4.3,10.05905,30/09/2021,0
3.5,10.05905,28/09/2019,0
9.47,3.04905,11/06/2020,6
4.3,10.16251,14/09/2021,0
4.3,9.56251,12/09/2021,1
9.47,2.49251,08/06/2022,6
4.3,10.017,14/09/2021,0
5.8,10.017,12/08/2020,1
9.47,17.647,08/06/2016,6
4.3,10.11966,16/09/2021,0
4.3,7.71966,14/09/2025,0
9.47,17.48966,10/06/2021,6
4.3,10.12377,30/09/2021,0
4.3,10.12377,28/10/2018,0
9.47,17.62377,11/06/2019,6
4.3,10.12377,14/09/2021,0
4.3,10.12377,12/09/2021,1
9.47,17.81377,08/06/2020,6
4.3,10.12445,14/09/2021,0
2.9,10.12445,12/10/2021,0
9.47,2.54445,08/06/2026,6
4.3,10.07407,16/09/2021,0
2.9,10.07407,14/09/2022,0
9.47,17.99407,10/06/2026,6
4.3,10.10889,30/09/2021,0
0.7,13.60889,28/09/2021,0
9.47,17.37889,11/06/2022,6
4.3,10.14325,14/09/2021,0
1.7,5.74325,12/08/2021,0
9.47,2.31325,08/06/2022,6
4.3,10.06412,14/09/2021,0
7.5,6.86412,12/10/2021,0
9.47,2.27412,08/06/2024,6
4.3,10.0964,16/09/2021,0
4.3,10.0964,14/09/2021,0
9.47,2.4664,10/06/2018,6
4.3,10.10399,30/09/2021,0
3.4,10.10399,28/08/2023,0
9.47,2.69399,11/06/2017,6
4.3,10.09177,14/09/2021,0
4.3,7.89177,12/09/2021,0
9.47,2.25177,08/06/2018,6
4.3,10.09177,14/09/2021,0
3.8,4.59177,12/10/2021,0
9.47,17.30177,08/06/2026,6
4.3,10.05448,16/09/2021,0
2,10.05448,14/09/2018,1
9.47,2.63448,10/06/2019,6
4.3,10.05648,30/09/2021,0
4.3,14.15648,28/08/2021,1
9.47,17.92648,11/06/2017,6
4.3,10.05715,14/09/2021,0
4.3,14.05715,12/08/2022,1
9.47,2.71715,08/06/2018,6
4.3,10.05715,14/09/2021,0
4.3,9.45715,12/08/2021,0
9.47,17.35715,08/06/2021,6
4.3,10.09123,16/09/2021,0
2.2,10.09123,14/08/2022,1
9.47,17.74123,10/06/2019,6
4.3,10.03228,30/09/2021,0
7.1,10.03228,28/09/2021,0
9.47,17.23228,11/06/2025,6
4.3,10.05378,14/09/2021,0
4.3,11.55378,12/09/2021,0
9.47,17.32378,08/06/2016,6
4.3,10.07436,14/09/2021,0
1.5,10.07436,12/09/2021,0
9.47,17.97436,08/06/2019,6
4.3,10.06898,16/09/2021,0
4.3,10.06898,14/08/2022,1
9.47,2.72898,10/06/2026,6
4.3,10.24416,30/09/2021,0
4.3,9.74416,28/09/2017,0
9.47,18.01416,11/06/2024,6
4.3,10.29268,14/09/2021,0
4.3,15.89268,12/09/2021,0
9.47,17.56268,08/06/2019,6
4.3,10.24416,14/09/2021,0
5.1,10.24416,12/10/2023,0
9.47,2.71416,08/06/2024,6
4.3,10.29268,16/09/2021,0
4.3,15.79268,14/08/2017,0
9.47,3.26268,10/06/2023,6
4.3,10.29894,30/09/2021,0
4.3,4.99894,28/09/2019,0
9.47,2.35894,11/06/2023,6
4.3,10.01896,14/09/2021,0
3.7,8.61896,12/09/2025,1
9.47,17.30896,08/06/2023,6
4.3,10.08021,14/09/2021,0
5.8,10.08021,12/09/2023,0
9.47,17.77021,08/06/2017,6
4.3,10.07407,16/09/2021,0
4.3,6.27407,14/10/2021,1
9.47,2.97407,10/06/2016,6
4.3,10.0964,30/09/2021,0
4.3,11.8964,28/09/2021,0
9.47,3.0464,11/06/2023,6
4.3001,10.06596,14/09/2021,0
4.7001,10.06596,12/10/2022,1
9.4701,2.79596,08/06/2026,6
4.3001,10.04996,14/09/2021,0
4.3001,10.04996,12/09/2021,0
9.4701,3.03996,08/06/2020,6
4.3001,10.05948,16/09/2021,0
4.3001,10.95948,14/08/2021,0
9.4701,2.48948,10/06/2024,6
4.3001,10.05715,30/09/2021,0
4.3001,10.05715,28/09/2021,1
9.4701,17.74715,11/06/2016,6
4.3001,10.07485,14/09/2021,0
4.3001,10.07485,12/08/2021,1
9.4701,17.11485,08/06/2024,6
4.3002,10.05648,14/09/2021,0
7.0002,10.05648,12/08/2021,0
9.4702,2.75648,08/06/2025,6
4.3002,10.00423,16/09/2021,0
3.9002,6.50423,14/10/2021,1
9.4702,2.76423,10/06/2018,6
4.31,10.10564,30/09/2021,0
4.31,7.70564,28/08/2025,0
9.48,2.18564,11/06/2020,6
4.31,10.1174,14/09/2021,0
4.31,10.1174,12/09/2017,0
9.48,17.9574,08/06/2020,6
4.31,10.1174,14/09/2021,0
4.31,10.1174,12/09/2021,0
9.48,17.3374,08/06/2025,6
4.3177,9.98,16/09/2021,0
4.3177,9.98,14/08/2024,1
9.4877,17.65,10/06/2021,6
4.3177,9.98,30/09/2021,0
2.3177,9.98,28/09/2021,1
9.4877,2.06,11/06/2020,6
4.3197,10.00323,14/09/2021,0
4.3197,13.70323,12/08/2021,0
9.4897,17.96323,08/06/2024,6
4.3199,10.00323,14/09/2021,0
4.3199,13.60323,12/09/2021,0
9.4899,2.50323,08/06/2017,6
4.32,10.15164,16/09/2021,0
4.32,10.15164,14/10/2020,0
9.49,17.64164,10/06/2022,6
4.32,10.15164,30/09/2021,0
4.12,10.15164,28/08/2021,0
9.49,17.21164,11/06/2023,6
4.32,10.07207,14/09/2021,0
3.32,6.47207,12/10/2019,1
9.49,17.67207,08/06/2019,6
4.32,10.0728,14/09/2021,0
4.32,5.4728,12/09/2019,0
9.49,17.7228,08/06/2016,6
4.32,10.28816,16/09/2021,0
4.32,10.28816,14/10/2024,0
9.49,17.83816,10/06/2017,6
4.32,10.28816,30/09/2021,0
4.32,10.28816,28/09/2021,0
9.49,18.09816,11/06/2020,6
4.32,10.01952,14/09/2021,0
3.82,11.61952,12/09/2023,1
9.49,2.68952,08/06/2024,6
4.32,10.07207,14/09/2021,0
7.52,10.07207,12/08/2021,1
9.49,17.48207,08/06/2025,6
4.32,10.0728,16/09/2021,0
4.32,10.0728,14/09/2018,1
9.49,2.4128,10/06/2022,6
4.32,10.00294,30/09/2021,0
4.62,5.20294,28/09/2021,0
9.49,2.19294,11/06/2019,6
4.32,10.00294,14/09/2021,0
4.32,10.00294,12/10/2022,0
9.49,2.13294,08/06/2016,6
4.3201,10.15164,14/09/2021,0
4.3201,10.15164,12/08/2021,0
9.4901,17.38164,08/06/2021,6
4.33,10.01892,16/09/2021,0
4.33,15.21892,14/09/2024,0
9.5,17.24892,10/06/2021,6
4.33,10.01892,30/09/2021,0
4.33,11.51892,28/09/2021,0
9.5,17.47892,11/06/2024,6
4.33,10.01892,14/09/2021,0
7.73,10.01892,12/10/2021,0
9.5,17.96892,08/06/2017,6
4.33,10.1188,14/09/2021,0
4.73,14.3188,12/09/2021,0
9.5,17.4488,08/06/2018,6
4.33,10.1188,16/09/2021,0
0.83,10.1188,14/08/2025,0
9.5,17.8988,10/06/2022,6
4.33,10.1188,30/09/2021,0
5.13,7.4188,28/09/2021,0
9.5,17.4188,11/06/2021,6
4.33,10.1188,14/09/2021,0
5.83,5.3188,12/09/2024,1
9.5,18.0588,08/06/2020,6
4.33,10.12219,14/09/2021,0
4.33,7.22219,12/08/2025,1
9.5,2.17219,08/06/2025,6
4.33,10.22326,16/09/2021,0
2.93,10.22326,14/09/2023,0
9.5,2.43326,10/06/2020,6
4.33,10.22326,30/09/2021,0
0.83,10.22326,28/10/2021,0
9.5,2.74326,11/06/2024,6
4.33,10.06905,14/09/2021,0
4.33,7.06905,12/10/2022,1
9.5,2.11905,08/06/2021,6
4.33,10.0041,14/09/2021,0
1.63,13.2041,12/10/2020,0
9.5,17.3741,08/06/2017,6
4.33,10.22326,16/09/2021,0
0.73,10.22326,14/08/2021,0
9.5,3.15326,10/06/2016,6
4.33,10.12219,30/09/2021,0
7.93,15.82219,28/10/2018,1
9.5,17.37219,11/06/2017,6
4.33,10.00963,14/09/2021,0
3.13,10.00963,12/09/2021,1
9.5,17.76963,08/06/2024,6
4.33,10.11267,14/09/2021,0
0.63,11.81267,12/09/2022,1
9.5,2.50267,08/06/2021,6
4.3301,10.01892,16/09/2021,0
4.3301,11.31892,14/10/2021,0
9.5001,2.89892,10/06/2016,6
4.3301,10.01892,30/09/2021,0
4.3301,10.01892,28/09/2021,0
9.5001,17.22892,11/06/2024,6
4.3301,10.01892,14/09/2021,0
0.6301,5.91892,12/09/2021,0
9.5001,17.08892,08/06/2022,6
4.3399,10.01812,14/09/2021,0
4.3399,10.01812,12/10/2021,1
9.5099,17.63812,08/06/2018,6
4.34,10.01812,16/09/2021,0
8.04,13.61812,14/09/2017,0
9.51,2.90812,10/06/2023,6
4.34,10.01812,30/09/2021,0
4.34,10.01812,28/09/2019,0
9.51,2.35812,11/06/2026,6
4.34,10.01812,14/09/2021,0
4.34,8.41812,12/08/2022,1
9.51,17.54812,08/06/2026,6
4.34,10.01812,14/09/2021,0
4.34,10.01812,12/08/2023,0
9.51,2.14812,08/06/2022,6
4.34,10.01812,16/09/2021,0
1.14,10.01812,14/09/2021,1
9.51,2.86812,10/06/2025,6
4.34,10.01812,30/09/2021,0
4.34,10.01812,28/10/2024,0
9.51,2.11812,11/06/2020,6
4.34,10.00373,14/09/2021,0
4.34,10.00373,12/09/2021,0
9.51,17.03373,08/06/2024,6
4.34,10.01812,14/09/2021,0
4.34,6.71812,12/09/2020,1
9.51,17.24812,08/06/2024,6
4.3491,9.97504,16/09/2021,0
6.4491,9.97504,14/08/2022,0
9.5191,17.39504,10/06/2023,6
4.3491,9.97504,30/09/2021,0
4.3491,10.27504,28/09/2025,1
9.5191,17.41504,11/06/2020,6
4.3498,10.04624,14/09/2021,0
4.3498,10.04624,12/09/2021,0
9.5198,17.65624,08/06/2024,6
4.3499,10.10277,14/09/2021,0
0.9499,9.20277,12/09/2021,0
9.5199,2.55277,08/06/2020,6
4.3499,10.08948,16/09/2021,0
4.3499,9.68948,14/08/2021,0
9.5199,17.28948,10/06/2025,6
4.3499,10.09142,30/09/2021,0
3.4499,10.09142,28/08/2019,0
9.5199,2.54142,11/06/2021,6
4.35,10.02762,14/09/2021,0
4.35,10.02762,12/08/2021,1
9.52,2.49762,08/06/2021,6
4.35,10.02762,14/09/2021,0
7.25,10.82762,12/09/2025,0
9.52,17.66762,08/06/2026,6
4.35,10.28614,16/09/2021,0
4.35,10.28614,14/08/2019,0
9.52,3.02614,10/06/2021,6
4.35,10.06486,30/09/2021,0
4.35,10.06486,28/08/2021,0
9.52,17.73486,11/06/2017,6
4.35,10.06275,14/09/2021,0
6.15,10.06275,12/10/2021,1
9.52,3.04275,08/06/2020,6
4.35,10.28614,14/09/2021,0
0.85,5.58614,12/09/2018,0
9.52,17.41614,08/06/2017,6
4.35,10.06486,16/09/2021,0
4.35,10.06486,14/08/2021,1
9.52,2.87486,10/06/2025,6
4.35,10.06275,30/09/2021,0
4.35,10.06275,28/10/2021,0
9.52,2.12275,11/06/2024,6
4.35,10.25019,14/09/2021,0
4.35,6.95019,12/08/2024,0
9.52,17.53019,08/06/2022,6
4.35,10.01652,14/09/2021,0
7.95,10.01652,12/09/2020,0
9.52,2.76652,08/06/2020,6
4.35,10.01652,16/09/2021,0
1.75,10.01652,14/09/2021,0
9.52,17.98652,10/06/2021,6
4.35,10.01652,30/09/2021,0
4.35,15.31652,28/09/2024,1
9.52,17.21652,11/06/2025,6
4.35,10.01652,14/09/2021,0
4.35,4.91652,12/08/2021,0
9.52,2.96652,08/06/2021,6
4.35,10.01652,14/09/2021,0
2.45,12.41652,12/08/2021,0
9.52,17.51652,08/06/2023,6
4.35,10.01652,16/09/2021,0
1.65,12.31652,14/09/2018,0
9.52,2.17652,10/06/2025,6
4.35,10.01652,30/09/2021,0
2.75,11.51652,28/09/2022,0
9.52,2.22652,11/06/2021,6
4.35,10.20026,14/09/2021,0
4.35,8.00026,12/09/2022,0
9.52,3.02026,08/06/2021,6
4.35,10.20026,14/09/2021,0
2.75,11.30026,12/10/2021,0
9.52,2.23026,08/06/2017,6
4.35,10.20026,16/09/2021,0
3.05,4.80026,14/09/2023,0
9.52,2.76026,10/06/2016,6
4.35,10.16958,30/09/2021,0
4.35,10.16958,28/09/2023,1
9.52,17.27958,11/06/2025,6
4.35,10.16958,14/09/2021,0
1.25,15.16958,12/09/2021,0
9.52,17.92958,08/06/2021,6
4.35,10.19215,14/09/2021,0
1.45,10.19215,12/09/2017,1
9.52,17.70215,08/06/2019,6
4.35,10.01095,16/09/2021,0
4.35,13.01095,14/09/2024,0
9.52,2.50095,10/06/2023,6
4.35,10.14315,30/09/2021,0
2.75,7.84315,28/10/2021,0
9.52,2.20315,11/06/2026,6
4.35,10.14699,14/09/2021,0
4.35,10.14699,12/09/2021,0
9.52,2.68699,08/06/2017,6
4.35,10.00875,14/09/2021,0
4.35,4.80875,12/08/2021,0
9.52,17.69875,08/06/2020,6
4.35,10.00875,16/09/2021,0
4.35,6.40875,14/10/2021,0
9.52,2.08875,10/06/2019,6
4.35,10.00875,30/09/2021,0
2.95,4.70875,28/09/2024,0
9.52,2.63875,11/06/2016,6
4.35,10.00875,14/09/2021,0
6.75,10.00875,12/08/2021,0
9.52,17.63875,08/06/2017,6
4.35,10.04624,14/09/2021,0
4.35,10.04624,12/09/2024,0
9.52,17.44624,08/06/2023,6
4.35,10.04624,16/09/2021,0
3.65,10.24624,14/08/2020,0
9.52,17.57624,10/06/2024,6
4.35,10.04624,30/09/2021,0
6.15,10.04624,28/09/2021,0
9.52,2.43624,11/06/2022,6
4.35,10.04624,14/09/2021,0
5.45,13.64624,12/10/2025,0
9.52,17.09624,08/06/2017,6
4.35,10.04624,14/09/2021,0
7.25,10.04624,12/09/2021,0
9.52,17.33624,08/06/2026,6
4.35,10.06252,16/09/2021,0
4.35,5.36252,14/08/2022,1
9.52,2.57252,10/06/2018,6
4.35,10.06252,30/09/2021,0
7.25,10.06252,28/10/2023,0
9.52,2.81252,11/06/2021,6
4.35,10.12417,14/09/2021,0
4.35,9.62417,12/10/2021,0
9.52,17.59417,08/06/2026,6
4.35,10.11153,14/09/2021,0
4.35,10.11153,12/09/2021,0
9.52,17.16153,08/06/2017,6
4.35,10.08948,16/09/2021,0
5.85,10.08948,14/08/2021,0
9.52,17.73948,10/06/2024,6
4.35,10.09142,30/09/2021,0
4.95,12.29142,28/08/2021,0
9.52,2.53142,11/06/2024,6
4.35,10.09142,14/09/2021,0
1.75,9.79142,12/10/2021,0
9.52,17.22142,08/06/2024,6
4.35,10.06911,14/09/2021,0
1.35,11.36911,12/10/2018,0
9.52,2.60911,08/06/2021,6
4.35,10.07336,16/09/2021,0
4.75,10.07336,14/08/2024,0
9.52,17.40336,10/06/2025,6
4.35,10.07289,30/09/2021,0
5.75,10.07289,28/08/2023,0
9.52,2.30289,11/06/2017,6
4.35,10.07222,14/09/2021,0
1.85,10.07222,12/09/2021,0
9.52,2.68222,08/06/2020,6
4.35,10.07222,14/09/2021,0
5.75,10.07222,12/09/2023,1
9.52,17.15222,08/06/2019,6
4.35,10.02762,16/09/2021,0
2.15,13.92762,14/08/2020,1
9.52,2.13762,10/06/2017,6
4.35,10.28285,30/09/2021,0
5.55,12.48285,28/10/2020,0
9.52,18.06285,11/06/2021,6
4.35,10.28285,14/09/2021,0
4.35,8.98285,12/08/2019,1
9.52,17.81285,08/06/2018,6
4.35,10.01643,14/09/2021,0
4.35,11.21643,12/09/2021,1
9.52,2.46643,08/06/2024,6
4.35,10.16958,16/09/2021,0
4.15,10.16958,14/10/2025,1
9.52,2.55958,10/06/2026,6
4.35,10.16958,30/09/2021,0
4.35,10.16958,28/09/2021,0
9.52,3.09958,11/06/2019,6
4.35,10.01095,14/09/2021,0
7.35,8.01095,12/09/2017,0
9.52,2.19095,08/06/2022,6
4.35,10.01095,14/09/2021,0
4.55,10.01095,12/09/2025,1
9.52,17.28095,08/06/2018,6
4.35,10.01095,16/09/2021,0
3.65,5.61095,14/09/2021,0
9.52,17.98095,10/06/2018,6
4.35,10.01095,30/09/2021,0
4.35,10.01095,28/08/2021,0
9.52,2.60095,11/06/2021,6
4.35,10.01095,14/09/2021,0
4.05,13.91095,12/08/2021,1
9.52,3.01095,08/06/2021,6
4.35,10.01095,14/09/2021,0
4.35,5.91095,12/08/2021,1
9.52,17.71095,08/06/2020,6
4.35,10.01095,16/09/2021,0
4.35,4.81095,14/09/2022,1
9.52,2.95095,10/06/2025,6
4.35,10.11153,30/09/2021,0
5.25,5.81153,28/08/2021,0
9.52,2.18153,11/06/2023,6
4.3501,10.06732,14/09/2021,2
2.5501,10.06732,12/09/2020,2
9.5201,2.95732,08/06/2025,8
4.3501,10.14626,14/09/2021,0
1.2501,11.34626,12/10/2021,0
9.5201,2.31626,08/06/2024,6
4.3501,10.14699,16/09/2021,0
3.4501,8.94699,14/10/2023,0
9.5201,17.77699,10/06/2026,6
4.3501,10.14699,30/09/2021,0
4.7501,11.04699,28/09/2017,0
9.5201,2.69699,11/06/2026,6
4.3501,10.00875,14/09/2021,0
4.3501,4.40875,12/08/2017,0
9.5201,2.23875,08/06/2016,6
4.3501,10.00875,14/09/2021,0
3.6501,8.90875,12/10/2022,0
9.5201,17.49875,08/06/2020,6
4.3501,10.00875,16/09/2021,0
4.3501,15.70875,14/09/2025,1
9.5201,2.41875,10/06/2022,6
4.3501,10.00875,30/09/2021,0
4.5501,10.00875,28/09/2018,0
9.5201,2.60875,11/06/2022,6
4.3501,10.07336,14/09/2021,0
4.3501,10.07336,12/10/2018,0
9.5201,2.48336,08/06/2026,6
4.3502,10.06577,14/09/2021,0
1.2502,12.26577,12/09/2021,0
9.5202,17.94577,08/06/2019,6
4.3502,10.04829,16/09/2021,2
4.3502,11.24829,14/08/2021,2
9.5202,17.07829,10/06/2020,8
4.3572,9.97,30/09/2021,0
3.6572,8.87,28/10/2021,1
9.5272,17.66,11/06/2025,6
4.3599,10.10437,14/09/2021,0
4.3599,10.10437,12/09/2018,0
9.5299,17.66437,08/06/2018,6
4.3599,10.10437,14/09/2021,0
4.9599,7.80437,12/10/2021,0
9.5299,2.94437,08/06/2026,6
4.3599,10.09405,16/09/2021,0
7.0599,10.09405,14/09/2025,0
9.5299,17.82405,10/06/2021,6
4.36,10.21379,30/09/2021,0
7.46,10.21379,28/09/2023,0
9.53,17.69379,11/06/2025,6
4.36,10.12185,14/09/2021,0
4.36,10.12185,12/09/2021,0
9.53,2.47185,08/06/2021,6
4.36,10.09334,14/09/2021,0
4.36,10.09334,12/09/2021,0
9.53,17.94334,08/06/2022,6
4.36,10.00799,16/09/2021,0
7.86,10.00799,14/08/2021,0
9.53,17.26799,10/06/2021,6
4.365,10,30/09/2021,0
4.365,6.9,28/09/2023,1
9.535,2.6,11/06/2022,6
4.37,10.29855,14/09/2021,0
6.67,12.19855,12/09/2021,0
9.54,17.44855,08/06/2023,6
4.37,10.29855,14/09/2021,0
4.37,12.99855,12/09/2018,0
9.54,17.70855,08/06/2026,6
4.37,10.29855,16/09/2021,0
4.37,10.29855,14/09/2021,0
9.54,18.14855,10/06/2020,6
4.37,10.29855,30/09/2021,0
4.37,10.29855,28/09/2025,1
9.54,2.76855,11/06/2025,6
4.37,10.29855,14/09/2021,0
2.97,10.29855,12/10/2021,0
9.54,18.14855,08/06/2024,6
4.37,10.29855,14/09/2021,0
4.37,10.29855,12/08/2017,0
9.54,17.71855,08/06/2017,6
4.37,10.29855,16/09/2021,0
6.77,10.29855,14/10/2021,0
9.54,2.42855,10/06/2021,6
4.37,10.29855,30/09/2021,0
4.37,10.29855,28/08/2021,0
9.54,2.91855,11/06/2023,6
4.37,10.23671,14/09/2021,0
4.37,10.23671,12/09/2018,0
9.54,17.99671,08/06/2024,6
4.37,10.19578,14/09/2021,0
4.37,10.19578,12/09/2021,1
9.54,17.47578,08/06/2021,6
4.37,10.19578,16/09/2021,0
4.37,10.19578,14/10/2020,0
9.54,2.34578,10/06/2025,6
4.37,10.00686,30/09/2021,0
4.37,10.00686,28/08/2021,0
9.54,17.55686,11/06/2022,6
4.37,10.00725,14/09/2021,0
6.77,10.00725,12/08/2025,0
9.54,2.32725,08/06/2022,6
4.37,10.00725,14/09/2021,0
8.07,10.00725,12/09/2024,0
9.54,17.60725,08/06/2026,6
4.37,10.00731,16/09/2021,0
7.07,10.00731,14/09/2021,1
9.54,17.52731,10/06/2026,6
4.37,10.11087,30/09/2021,0
4.37,12.21087,28/09/2025,0
9.54,2.54087,11/06/2023,6
4.37,10.10284,14/09/2021,0
2.37,10.10284,12/08/2023,0
9.54,2.75284,08/06/2025,6
4.37,10.10284,14/09/2021,0
2.57,10.10284,12/08/2020,0
9.54,2.86284,08/06/2020,6
4.37,10.23671,16/09/2021,0
4.37,8.83671,14/09/2021,1
9.54,17.60671,10/06/2024,6
4.37,10.00725,30/09/2021,0
2.37,10.00725,28/08/2021,0
9.54,2.53725,11/06/2025,6
4.37,10.00738,14/09/2021,0
6.77,6.50738,12/10/2020,0
9.54,2.88738,08/06/2016,6
4.37,10.00738,14/09/2021,0
4.37,10.40738,12/08/2021,0
9.54,2.61738,08/06/2021,6
4.3701,10.00686,16/09/2021,0
4.3701,7.60686,14/10/2021,0
9.5401,17.89686,10/06/2023,6
4.375,10.06195,30/09/2021,0
4.375,10.06195,28/10/2021,0
9.545,17.19195,11/06/2022,6
4.375,10.06195,14/09/2021,0
1.675,6.06195,12/10/2021,1
9.545,17.71195,08/06/2019,6
4.38,10.27937,14/09/2021,0
5.48,10.57937,12/09/2024,1
9.55,17.39937,08/06/2024,6
4.38,10.27937,16/09/2021,0
4.38,10.27937,14/09/2021,1
9.55,17.89937,10/06/2018,6
4.38,10.27798,30/09/2021,0
7.78,10.67798,28/08/2021,1
9.55,17.73798,11/06/2025,6
4.39,10.19267,14/09/2021,0
1.39,15.39267,12/08/2021,0
9.56,18.04267,08/06/2023,6
4.39,10.14529,14/09/2021,0
2.19,12.14529,12/08/2021,0
9.56,2.88529,08/06/2016,6
4.39,10.116,16/09/2021,0
4.39,11.216,14/10/2023,0
9.56,17.426,10/06/2026,6
4.3999,10.10206,30/09/2021,3
4.3999,11.70206,28/09/2021,3
9.5699,2.85206,11/06/2016,9
4.3999,10.03911,14/09/2021,3
3.5999,12.83911,12/09/2024,4
9.5699,2.37911,08/06/2019,9
4.3999,10.03911,14/09/2021,3
4.3999,10.03911,12/09/2025,3
9.5699,17.65911,08/06/2018,9
4.3999,10.03911,16/09/2021,3
2.7999,10.03911,14/08/2021,4
9.5699,2.38911,10/06/2023,9
4.3999,10.03911,30/09/2021,3
4.3999,10.03911,28/09/2023,4
9.5699,2.62911,11/06/2020,9
4.4,10.23806,14/09/2021,0
4.4,10.23806,12/10/2021,0
9.57,3.16806,08/06/2020,6
4.4,10.24766,14/09/2021,0
5.9,10.24766,12/08/2021,0
9.57,3.16766,08/06/2018,6
4.4,10.02072,16/09/2021,0
7.6,10.02072,14/09/2023,0
9.57,2.28072,10/06/2020,6
4.4,10.02066,30/09/2021,0
